amplification,cyclin_throttle,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
1.142857142857143,0.14,0.3446485670241538,0.335378322106318,0.3400117077656791,0.3400058312337811,8100,0.00236824651461997,1.9413368384233158,1.641056046173114,1.77749171971782,1.7537066181287706,8100,0.08932221429602248,5.8763265474908835,4.920010320648861,5.418032159101161,5.429718285217472,8100,0.2479226395948181,0.9555029849359626,0.8911089968092196,0.9230171309234111,0.9230286105959258,8100,0.016515529465445104
1.142857142857143,0.15500000000000003,0.3446494196595608,0.33538041554141956,0.34002344403209195,0.34000759266994524,8100,0.002360675116292978,1.945141184626224,1.644214496964695,1.781771478437948,1.7582347135663023,8100,0.08914990052917979,5.874530240574057,4.924126227042197,5.412820188605488,5.423133726353232,8100,0.24874877357383912,0.9553908238465592,0.8903658979192955,0.9224309838169723,0.9223516295690077,8100,0.016666467214762948
1.142857142857143,0.17000000000000004,0.34460748252840495,0.3353522807221531,0.34000789986225144,0.34002896615917133,8100,0.002364092399892196,1.9492802408616388,1.6463962699841366,1.7858803379689494,1.7619538655770342,8100,0.09010603684671672,5.882319005200031,4.927876769940071,5.419705036306005,5.432874136023491,8100,0.24744910860799244,0.9537617831687423,0.8890812453528415,0.9209197269879112,0.920773021689812,8100,0.016593825895141443
1.3571428571428572,0.05,0.34463688432757583,0.3353956883249121,0.3400023074034463,0.3399733085412585,8100,0.0023748184265316996,2.058459074348758,1.7204841480270228,1.8753150460122232,1.8522251984874711,8100,0.09973258483119979,6.405552522530813,5.309724636753586,5.879104833126443,5.894011413133443,8100,0.2873128349815887,0.9470170366748512,0.8804957049801752,0.9136465020501706,0.9135462487073681,8100,0.017096392022828782
1.3571428571428572,0.06500000000000002,0.34480031073204315,0.33531843882201817,0.3399881686168338,0.3399972710488761,8100,0.0024041903500764375,2.0601827531018637,1.7222811393953883,1.8793201129152532,1.8563266970017498,8100,0.09958772275488209,6.40711491475056,5.315549291625284,5.879414007979888,5.892295398295714,8100,0.2868185324278672,0.9457803952956428,0.879353427236154,0.9126939679070859,0.9125898341132941,8100,0.01710760234254615
1.3571428571428572,0.08000000000000002,0.34461512421702556,0.3353707064268985,0.34002199306448044,0.340021261848352,8100,0.002346441223746044,2.0655069143918925,1.7264419740166286,1.8833998300290258,1.8603893727736287,8100,0.1006119805764267,6.3998807008853555,5.298788202626477,5.8752001885861524,5.895806968776264,8100,0.2843427321905479,0.9434598311754624,0.8785825464377444,0.9115456381617129,0.9116046725507487,8100,0.016750743031734242
1.3571428571428572,0.09500000000000001,0.34455358335095954,0.3354573472073739,0.3399662282320059,0.33995298458435375,8100,0.0023348217620399753,2.0710258824095034,1.730714105038992,1.8881099831554784,1.8637239733845217,8100,0.10032336834396083,6.405115349230266,5.314581357184601,5.8807434054635905,5.8970184348611685,8100,0.2849134032200005,0.9443526732093546,0.876883920249585,0.9102599255757508,0.9100039176146018,8100,0.01724213484573376
1.3571428571428572,0.11000000000000001,0.3446515239824854,0.33534273797144326,0.33997663134642303,0.33997168240212167,8100,0.0023872786887111043,2.077473987318828,1.7355264451623333,1.891767137519254,1.8672721762904285,8100,0.10075493051721268,6.408592695320425,5.2915744783639465,5.879146899293954,5.898065598877814,8100,0.28858834927462734,0.9425986836995202,0.8760448749146327,0.9093965544092754,0.9093216742883856,8100,0.017063269665431043
1.3571428571428572,0.12500000000000003,0.3445620856678823,0.33528776634793106,0.33994606961210605,0.3399508565881594,8100,0.0023750389019686242,2.0795739452308792,1.7370518232316032,1.8947993675867973,1.8691391033641425,8100,0.10164969692590065,6.403233412833452,5.29543532058746,5.880751912089607,5.9017774257782945,8100,0.28708208922097506,0.9415761739278934,0.8743726924443498,0.9079078129365497,0.9079033017612114,8100,0.0171729905082594
1.3571428571428572,0.14,0.34459222812455964,0.3354163206459275,0.33999985096031704,0.3399824232920801,8100,0.002354213854719914,2.0823014560157187,1.742996078423475,1.8991712279007014,1.8740878728597896,8100,0.10078828704459834,6.400059147043531,5.312858801736272,5.878403258447394,5.892831905007194,8100,0.2843575651953655,0.9400267302943993,0.872402053354765,0.9064391395601046,0.9067897568007351,8100,0.017361578429601503
