amplification,cyclin_throttle,donor_age,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,pct_fucci_pass,pct_fucci_pass_ci_high,pct_fucci_pass_ci_low,pct_joint_mutation_viability,pct_joint_mutation_viability_ci_high,pct_joint_mutation_viability_ci_low,pct_mut_ge_2,pct_mut_ge_2_ci_high,pct_mut_ge_2_ci_low,pct_viability_ge_threshold,pct_viability_ge_threshold_ci_high,pct_viability_ge_threshold_ci_low,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,tissue,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
1.5699999999999998,0.14750000000000002,25,0.3453281356020513,0.33455918276163354,0.3398779354669947,0.3398401098604548,120,0.003028599203410657,2.208043304165348,2.05323998777951,2.133153210014063,2.129628300095009,120,0.044558057289251884,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.10430743503299,5.958873628607174,6.473002900773779,6.438673455672877,120,0.28354978181748586,blood_cd34,0.9306371828055202,0.8724755535561506,0.9005136674324175,0.9001704117069964,120,0.014636304964251739
1.5699999999999998,0.14975000000000002,25,0.34551945317165006,0.33458057472597397,0.3398098821485821,0.3400794170094854,120,0.0029434737363355605,2.214666551421417,2.06153888518279,2.132702512035064,2.134437139583949,120,0.04272220909025845,100.0,100.0,96.89808335812967,98.33333333333333,99.54174354340789,94.1264037027841,99.16666666666667,99.8527444266658,95.43037087549506,99.16666666666667,99.8527444266658,95.43037087549506,6.9967702828334914,6.043563320760126,6.451082746385262,6.426545275399347,120,0.2587675089038692,blood_cd34,0.9270678048173028,0.8640468023101504,0.8972860317339417,0.8993565528117935,120,0.016400995276926608
1.5699999999999998,0.15275000000000002,25,0.34526981307778964,0.3356804027308144,0.33988617370947766,0.3398705104387504,120,0.0024577032685875865,2.2029960086833853,2.0708714440614426,2.134457548807851,2.129662970044629,120,0.039342183922558734,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.9109875956010205,6.094343042534265,6.465703785827974,6.447786878840365,120,0.2327678778673994,blood_cd34,0.9245544974893938,0.8738292998065331,0.8986734526800105,0.897676203788784,120,0.013533681216265978
1.5699999999999998,0.15500000000000003,25,0.3457174456153207,0.33494128148585456,0.3401676359451527,0.34026820891586285,120,0.002779844558378673,2.2058979789850564,2.04673855999049,2.1283957126767032,2.127877410077076,120,0.038573629156372774,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.830751085414956,5.982788075109839,6.404369829066911,6.417764952729546,120,0.23697692955656657,blood_cd34,0.9256756471757344,0.873164548632215,0.8984865689143827,0.8980805250317778,120,0.013945627731415644
1.5699999999999998,0.15725000000000003,25,0.3443218972746504,0.3347312733744774,0.34008564393181717,0.3403701720455069,120,0.0025138001983378956,2.219313394125336,2.055627115827145,2.137781678083141,2.1358048868278803,120,0.04448098314879479,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.954718042136063,5.950339875475988,6.4387544132048955,6.423249925983121,120,0.27625538766272173,blood_cd34,0.9238477251159777,0.8658359790642872,0.8959991060014068,0.8961893661364613,120,0.01430888511008644
1.5699999999999998,0.1625,25,0.3442713316302064,0.33465038564237737,0.33960258454889386,0.3398203190755602,120,0.002570344830858338,2.1952772626086716,2.0454501558468836,2.1277052469965185,2.129102579028401,120,0.03821219774496909,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.927419512449857,5.963088629323007,6.409605118820368,6.377107355753301,120,0.24858024687043312,blood_cd34,0.9245112322788742,0.8707813382324964,0.8961902291578634,0.8965056935223199,120,0.014768268889544751
1.5699999999999998,0.17,25,0.34564878874903865,0.3351662082449254,0.33995760835156497,0.3399965444590419,120,0.0030038420221112317,2.2228038563608092,2.0590676245385264,2.137812561261528,2.135923556919732,120,0.04581650557668918,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.07283911685849,5.902127197494387,6.48301949002234,6.465772786549035,120,0.28534126439463053,blood_cd34,0.9282322334170166,0.8684398293211917,0.8956415306629755,0.895664278949265,120,0.016063874647698623
1.5879999999999999,0.14525000000000002,25,0.3443828511876665,0.3342140091599835,0.3395136545716572,0.33946207972852377,120,0.0026462879947156625,2.236108561675738,2.0538545058365636,2.1398453798863803,2.138864354465972,120,0.04388811617045658,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.951164925314736,6.028996208974226,6.467681481475805,6.470233043378549,120,0.24584324694370174,blood_cd34,0.9251030051881501,0.8683955073763386,0.8969638788523946,0.8956730925668115,120,0.014898962441879385
1.5879999999999999,0.14750000000000002,25,0.34464401107909737,0.3341857750911068,0.3394655020630847,0.33929384647552036,120,0.0026971338484850357,2.234244009301988,2.045403351044679,2.1374889895500075,2.136536211407255,120,0.04410572328416692,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.951099975791831,5.955497279141595,6.456606326081427,6.433919614085681,120,0.23953195414664863,blood_cd34,0.9237787254873981,0.8661576579307305,0.8961122621033927,0.8962268941488751,120,0.014546355665660515
1.5879999999999999,0.14975000000000002,25,0.3445703827306365,0.33386269178827616,0.3396783169516064,0.33979648615168356,120,0.002954011290122207,2.2260455773392818,2.041302341632035,2.1367128583979196,2.1418843332750876,120,0.04448598005571731,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.9394079775195125,5.990564586583769,6.47729449448502,6.450415892472844,120,0.2615079176793353,blood_cd34,0.9225930811071111,0.8638169054144941,0.8945362967875677,0.8958972887770222,120,0.015235349637944325
