amplification,cyclin_throttle,donor_age,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,pct_fucci_pass,pct_fucci_pass_ci_high,pct_fucci_pass_ci_low,pct_joint_mutation_viability,pct_joint_mutation_viability_ci_high,pct_joint_mutation_viability_ci_low,pct_mut_ge_2,pct_mut_ge_2_ci_high,pct_mut_ge_2_ci_low,pct_viability_ge_threshold,pct_viability_ge_threshold_ci_high,pct_viability_ge_threshold_ci_low,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,tissue,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
1.142857142857143,0.15500000000000003,25,0.3461819955735003,0.3332570501240551,0.3397609150642817,0.33973724068612565,120,0.003373672612683978,2.021649686903683,1.8938835849906361,1.9517529315183126,1.9490016198479556,120,0.03461492678587314,100.0,100.0,96.89808335812967,8.333333333333334,14.662232164065653,4.589365037492971,8.333333333333334,14.662232164065653,4.589365037492971,100.0,100.0,96.89808335812967,6.191756696015212,5.220419586148402,5.694556724573358,5.705583840111985,120,0.25980537298721024,blood_cd34,0.9552993250419675,0.9053048505413847,0.9325091790276137,0.9345714821425516,120,0.01410443713963416
1.142857142857143,0.17000000000000004,25,0.34565850044292595,0.33367686379112654,0.3399783174572492,0.34043398679551096,120,0.0031530020047861236,2.0262569214834776,1.8828184524906182,1.9520863901168526,1.9511510187530692,120,0.03675998457598707,100.0,100.0,96.89808335812967,10.833333333333334,17.655360215291665,6.441141154173442,10.833333333333334,17.655360215291665,6.441141154173442,100.0,100.0,96.89808335812967,6.160045355493059,5.253212364756406,5.660269597681154,5.625493103417041,120,0.25069172860390393,blood_cd34,0.9591839606436617,0.8947372234934429,0.9304951076357507,0.933246119087047,120,0.01710628409006508
1.3571428571428572,0.05,25,0.3459141570118195,0.3333706939152304,0.3399453756000698,0.33973709734485014,120,0.003220067115572463,2.1313214057047927,1.9686207586424878,2.052502095151188,2.050632439092365,120,0.04045223201204671,100.0,100.0,96.89808335812967,90.83333333333333,94.80428171514347,84.3291530273291,90.83333333333333,94.80428171514347,84.3291530273291,100.0,100.0,96.89808335812967,6.8912350794801975,5.66524726753132,6.171476452745014,6.184828339955621,120,0.2979505772777824,blood_cd34,0.9522516770011998,0.8950681873865581,0.9249140723451217,0.9240734521838643,120,0.013839050220790735
1.3571428571428572,0.06500000000000002,25,0.34600446749529923,0.3329474564910227,0.34000448768432007,0.3401647670014561,120,0.003282993813745119,2.1460094464449875,1.9902152640552755,2.0677947555745604,2.0682767087915264,120,0.0398148732943662,100.0,100.0,96.89808335812967,95.0,97.68856355855343,89.51971146376326,95.0,97.68856355855343,89.51971146376326,100.0,100.0,96.89808335812967,6.725568009764129,5.669671923855957,6.189986298359579,6.16797911139345,120,0.2778314607101171,blood_cd34,0.9471271579650427,0.8917709004987103,0.9211394318511762,0.9218429135019572,120,0.013822302203968441
1.3571428571428572,0.08000000000000002,25,0.34667980664481174,0.3346021527410825,0.34031800860107897,0.3403010743541227,120,0.0031490873694810205,2.1479677267346013,1.9902889162584783,2.069872780666139,2.071303750327249,120,0.04011831776775575,100.0,100.0,96.89808335812967,95.0,97.68856355855343,89.51971146376326,95.0,97.68856355855343,89.51971146376326,100.0,100.0,96.89808335812967,6.726427244807474,5.613981518432668,6.160356651614896,6.173855064983021,120,0.28325029453861383,blood_cd34,0.9488982621529927,0.8913477527469656,0.9215229396819412,0.9216486617833957,120,0.016715003643381566
1.3571428571428572,0.09500000000000001,25,0.3456638813402818,0.3336339950212338,0.3399557836394435,0.3400369369518488,120,0.003156755699662708,2.1330041496122742,2.0009596559057767,2.073061040263912,2.0754022464792765,120,0.03805627383668863,100.0,100.0,96.89808335812967,97.5,99.14618252300978,92.90699666721339,97.5,99.14618252300978,92.90699666721339,100.0,100.0,96.89808335812967,6.663090562015593,5.661663701306546,6.204411188833526,6.213558397402038,120,0.2566251434064871,blood_cd34,0.9460420020554653,0.8886738330152927,0.9200172450141293,0.9197183144747918,120,0.015504351190178843
1.3571428571428572,0.11000000000000001,25,0.34715557649066653,0.3326017771248686,0.34045979240522245,0.3405866550122715,120,0.003640213570947258,2.140776450368294,2.0107190193845264,2.0731707857388684,2.0693068342959133,120,0.03540132085120572,100.0,100.0,96.89808335812967,99.16666666666667,99.8527444266658,95.43037087549506,99.16666666666667,99.8527444266658,95.43037087549506,100.0,100.0,96.89808335812967,6.897714125418335,5.657090276884227,6.156189480952874,6.118658996612383,120,0.31102920818625523,blood_cd34,0.9429534426027811,0.8926987252717562,0.9157558877919868,0.915622124894359,120,0.013912142348842443
1.3571428571428572,0.12500000000000003,25,0.3471983177902267,0.3339586350232191,0.34008443252084614,0.3397668734560368,120,0.0033994185658505548,2.1556951458864426,2.011699572962038,2.083692134283198,2.079265171365347,120,0.038720846980317775,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.647839179473792,5.5654014213214555,6.156716482205595,6.151960717185453,120,0.27545151728373657,blood_cd34,0.9456268691122961,0.8883074278682637,0.9171842986834852,0.9174750020904481,120,0.01538900725271528
1.3571428571428572,0.14,25,0.3462889875085437,0.3341156134104588,0.3399897474478696,0.33988807334045235,120,0.0033180844034934923,2.168396887640978,2.017486589736759,2.0847471240778472,2.078960257723977,120,0.04396536645600142,100.0,100.0,96.89808335812967,99.16666666666667,99.8527444266658,95.43037087549506,99.16666666666667,99.8527444266658,95.43037087549506,100.0,100.0,96.89808335812967,6.767116473786653,5.473458297910276,6.115279392273583,6.094114734378408,120,0.29881225028936065,blood_cd34,0.9463652515201955,0.8880906595645662,0.9163957593276606,0.9145862334953986,120,0.015447647753291991
1.3571428571428572,0.15500000000000003,25,0.34712698533698716,0.33448610219823854,0.34037867141116807,0.34047987738302515,120,0.003287263273493073,2.1705095095228297,2.0151903191351077,2.0879663292344164,2.0893684461081135,120,0.04134784332616309,100.0,100.0,96.89808335812967,98.33333333333333,99.54174354340789,94.1264037027841,98.33333333333333,99.54174354340789,94.1264037027841,100.0,100.0,96.89808335812967,6.700159125713319,5.7213172421425895,6.142309016977036,6.113988736591388,120,0.2525605224755852,blood_cd34,0.9445232341350793,0.8862686662852894,0.914647596729441,0.9143634633756218,120,0.015068441979015565
